ID,Type,Classes,Article,MainText,HistoricalNote,DecodedRef,DecodedParts,DecodedTerm
ga:l_viii-gb:l_8_7,Heading,,,§ 8.7. — Circulation8.7.1. L’employeur doit aménager un compartiment réservé exclusivement pour la circulation des travailleurs au moyen d’échelles ou d’escaliers dans:a) tout puits dépassant 30 m de profondeur;b) un montage incliné à plus de 55º par rapport à l’horizontale et creusé sur une longueur de plus de 18 m sauf lorsque l’équipement utilisé permet d’y accéder en toute sécurité.,"R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.1.8.7.2. Le compartiment pour les échelles ou les escaliers dans un puits doit être séparé du compartiment ou de la section du puits dans laquelle circulent du matériel, des appareils d’extraction ou un contrepoids, par un treillis métallique fait de fils d’acier galvanisé de calibre numéro 9 AWG et formant des mailles d’au plus 40 mm de côté, de façon à ce que les personnes circulant dans le compartiment ne soient pas happées par le transporteur ou le contrepoids, ni frappées par des objets qui peuvent tomber dans le puits. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.2; D. 393-2011, a. 21.8.7.3. Les puits et les montages inclinés à plus de 30º par rapport à l’horizontale doivent être pourvus d’échelles ou d’escaliers. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.3.8.7.4. L’aire libre minimale pour le déplacement sur une échelle doit être de 600 mm × 600 mm. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.4.8.7.5. Une hauteur libre doit être assurée le long des voies de circulation. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.5.8.7.6. On doit indiquer dans une voie de circulation les dangers que peut comporter une diminution brusque de la hauteur libre. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.6.8.7.7. Une échelle flexible peut être utilisée si l’usage d’une échelle rigide est impossible et à condition qu’elle soit:a) solidement ancrée à ses deux extrémités; etb) suspendue pour que le mouvement des mains et des pieds ne soit pas restreint. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.7.8.7.8. Toute voie de circulation dans un chantier souterrain doit être pourvue de refuge:a) si elle ne dispose pas, au passage d’une pièce d’équipement roulant sur voie ferrée ou dirigée au moyen d’un système de guidage, d’un espace libre minimal de 500 mm entre la plus grande largeur de l’équipement et la paroi de chaque côté de l’équipement ou d’un espace libre de 600 mm sur un seul côté de l’équipement;b) si la largeur de la voie de circulation ne dépasse pas d’au moins 1,5 m la largeur des pièces d’équipement roulant sans voie ferrée. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.8.8.7.9. Les refuges doivent:a) présenter un espace libre de 750 mm et être d’une hauteur minimale de 1,8 m ou être de la hauteur de la voie de circulation si elle est inférieure à 1,8 m;b) être bien indiqués;c) être à des intervalles maximaux de 30 m; etd) être libres de toute obstruction. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.7.9.",§ 8.7. — Circulation8.7.1. L’employeur doit aménager un compartiment réservé exclusivement pour la circulation des travailleurs au moyen d’échelles ou d’escaliers dans:a) tout puits dépassant 30 m de profondeur;b) un montage incliné à plus de 55º par rapport à l’horizontale et creusé sur une longueur de plus de 18 m sauf lorsque l’équipement utilisé permet d’y accéder en toute sécurité.,,
ga:l_viii-gb:l_8_7-h1,Heading,Heading Heading,,§ 8.7. — Circulation,,§ 8.7. — Circulation,,
ga:l_viii-gb:l_8_8,Heading,,,§ 8.8. — Chargement et transport8.8.1. L’équipement pneumatique doit être pourvu d’une soupape pour couper l’alimentation d’air à la machine et cette soupape doit être tenue fermée lorsque l’équipement ne fonctionne pas.,"R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.1.8.8.2. Si des refuges sont nécessaires, les véhicules automoteurs doivent ralentir à la vitesse de marche d’un homme, et ils doivent émettre un signal avertisseur sonore lorsqu’ils s’approchent:a) des travailleurs ou d’une zone de travail; oub) d’une zone où la visibilité est limitée. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.2.8.8.3. Toute locomotive doit être pourvue:a) de signaux avertisseurs;b) de phares qui peuvent éclairer la voie dans les 2 directions;c) de feux de position indiquant sa largeur maximale; etd) d’un feu clignotant ambré et visible de toute part lorsqu’elle est en mouvement. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.3.8.8.4. Les voies ferrées doivent être:a) tenues en bon état;b) construites de façon à prévenir le déraillement;c) raisonnablement de niveau; etd) libres de bosses et d’obstructions. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.4.8.8.5. On doit prévoir un bloc d’arrêt pour un convoi ou un chariot stationné sur un plan incliné à plus de 1 1/2%. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.5.8.8.6. Wagons pour passagers:1. Si on utilise des wagons pour transporter les travailleurs sur leurs lieux de travail, ils doivent:a) être du type wagon pour passagers;b) être tirés à des vitesses appropriées à l’état des voies et de l’équipement utilisé;c) être en nombre suffisant; etd) ne pas transporter de matériaux et d’outils autres que les outils à main.2. Le convoi doit être placé sous la responsabilité d’une personne qualifiée. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.6.8.8.7. Les travailleurs qui utilisent les wagons pour passagers doivent:a) demeurer assis; etb) ne jamais monter à bord ou descendre lorsque le convoi est en mouvement. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.7.8.8.8. Seuls les véhicules automoteurs directement utilisés dans un chantier souterrain peuvent y être stationnés pendant les périodes où le chantier souterrain n’est pas en activité. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.8.8.",§ 8.8. — Chargement et transport8.8.1. L’équipement pneumatique doit être pourvu d’une soupape pour couper l’alimentation d’air à la machine et cette soupape doit être tenue fermée lorsque l’équipement ne fonctionne pas.,,
ga:l_viii-gb:l_8_8-h1,Heading,Heading Heading,,§ 8.8. — Chargement et transport,,§ 8.8. — Chargement et transport,,
ga:l_viii-gb:l_8_9,Heading,,,"§ 8.9. — Hygiène8.9.1. Chantier souterrain - Vestiaire et douche: Dans tout chantier souterrain, l’employeur doit mettre à la disposition des travailleurs un vestiaire situé en surface conforme à l’article 3.2.11 et une douche conforme à l’article 3.2.15.","R.R.Q., 1981, c. S-2.1, r. 6, a. 8.9.1; D. 393-2011, a. 22.8.9.2. (Abrogé). R.R.Q., 1981, c. S-2.1, r. 6, a. 8.9.2; D. 393-2011, a. 23.8.9.3. (Abrogé). R.R.Q., 1981, c. S-2.1, r. 6, a. 8.9.3; D. 393-2011, a. 23.8.9.4. L’employeur doit mettre des vêtements imperméables à la disposition de tout travailleur qui travaille dans une zone d’humidité excessive. R.R.Q., 1981, c. S-2.1, r. 6, a. 8.9.4.","§ 8.9. — Hygiène8.9.1. Chantier souterrain - Vestiaire et douche: Dans tout chantier souterrain, l’employeur doit mettre à la disposition des travailleurs un vestiaire situé en surface conforme à l’article 3.2.11 et une douche conforme à l’article 3.2.15.",,
ga:l_viii-gb:l_8_9-h1,Heading,Heading Heading,,§ 8.9. — Hygiène,,§ 8.9. — Hygiène,,
ga:l_viii-h1,Heading,Heading Heading,,SECTION VIIICHANTIERS SOUTERRAINS,,SECTION VIIICHANTIERS SOUTERRAINS,,
ga:l_viii-h1-t1-nb:1,Heading,TitleText-group5 group5,,CHANTIERS SOUTERRAINS,,CHANTIERS SOUTERRAINS,,
ga:l_x,Heading,,,SECTION XTRAVAUX SUR LES CHEMINS OUVERTS À LA CIRCULATION,"R.R.Q., 1981, c. S-2.1, r. 6, sec. X; D. 995-91, a. 12.§ 10.1. — Définitions R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.1; D. 995-91, a. 12.10.1.1. Dans la présente section, on entend par:«chemin public»: un chemin public au sens du Code de la sécurité routière (chapitre C-24.2);«véhicule routier»: un véhicule routier au sens du Code de la sécurité routière. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.1.1; D. 995-91, a. 12.§ 10.2. — Champ d’application R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.2; D. 995-91, a. 12.10.2.1. La présente section s’applique à tout chantier de construction ou à toute partie d’un tel chantier, situé sur un chemin public ou sur un chemin privé ouvert à la circulation publique des véhicules routiers, ou aux abords de ceux-ci. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.2.1; D. 995-91, a. 12.10.2.2. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.2.2; D. 995-91, a. 12.10.2.3. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.2.3; D. 995-91, a. 12.§ 10.3. — Signalisation routière R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.3; D. 995-91, a. 12.10.3.1. Le maître d’oeuvre doit voir à ce que tout chantier de construction ou toute partie de chantier de construction, situé sur un chemin public ou sur un chemin privé ouvert à la circulation publique des véhicules routiers, ou aux abords de ceux-ci, soit pourvu d’une signalisation conforme aux normes des chapitres 1, 4 et 6 du Tome V du manuel intitulé «Signalisation routière», établies et consignées par le ministre des Transports en vertu du deuxième alinéa de l’article 289 du Code de la sécurité routière (chapitre C-24.2). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.3.1; D. 995-91, a. 12; D. 873-2003, a. 1.10.3.2. Lorsque la signalisation pour les usagers de la route doit être faite par un signaleur routier, l’employeur doit s’assurer que ce signaleur:1° connaît toutes les responsabilités inhérentes à son travail;2° a suivi une formation relative à ses responsabilités reconnue par l’Association paritaire pour la santé et la sécurité du travail du secteur de la construction;3° porte un vêtement de sécurité à haute visibilité et est muni des autres accessoires conformes aux normes établies par le ministre des Transports et consignées dans le Tome V du manuel intitulé «Signalisation routière», en vertu du deuxième alinéa de l’article 289 du Code de la sécurité routière (chapitre C-24.2). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.3.2; D. 995-91, a. 12; D. 1078-2015, a. 7.§ 10.4. — Autres précautions R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.4; D. 995-91, a. 12.10.4.1. Vêtement de sécurité à haute visibilité: Sous réserve du paragraphe 1 de l’article 2.8.4 et du paragraphe 3 de l’article 10.3.2, le port d’un vêtement de sécurité à haute visibilité de couleur orange fluorescent de classe 2 ou 3 et de niveau 2, conforme à la norme Vêtements de sécurité à haute visibilité CSA Z96, est obligatoire pour tout travailleur qui exécute ses tâches sur ou à proximité d’une route où un véhicule automoteur est susceptible de le heurter. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.1; D. 995-91, a. 12; D. 1078-2015, a. 8.10.4.2. Éclairage électrique: L’éclairage électrique utilisé dans l’aire de travail doit être disposé de façon à ne pas aveugler les usagers de la route. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.2; D. 995-91, a. 12.10.4.3. Protection des puits d’accès:1. Un garde-corps portatif, en acier ou en bois, doit être utilisé pour prévenir les chutes dans les puits d’accès.2. Lorsque ce garde-corps est en acier, il doit répondre aux conditions suivantes:a) être construit de tubes métalliques d’un diamètre minimal de 22 mm disposés de manière à entourer sur 3 côtés le puits d’accès, le quatrième étant fermé par 2 chaînes;b) être de couleur voyante et muni d’une traverse intermédiaire et de fanions à bandes réfléchissantes;c) être conforme à la figure 1 de l’annexe 5.3. Lorsque ce garde-corps est en bois, il doit répondre aux conditions suivantes:a) être construit en planche d’une largeur nominale minimale de 100 mm et doit entourer le puits sur 3 côtés, le quatrième étant fermé par 2 chaînes;b) être muni de bandes noires verticales de 100 mm de largeur sur un fond de couleur orange;c) être muni de fanions à bandes réfléchissantes;d) être conforme à la figure 2 de l’annexe 5. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.3; D. 995-91, a. 12.10.4.4. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.4; D. 995-91, a. 12.10.4.4.1. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.4.1; D. 995-91, a. 12.10.4.5. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.5; D. 995-91, a. 12.10.4.6. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.4.6; D. 995-91, a. 12.§ 10.5. — (Remplacée) R.R.Q., 1981, c. S-2.1, r. 6. ss. 10.5; D. 995-91, a. 12.10.5.1. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.5.1; D. 995-91, a. 12.10.5.2. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.5.2; D. 995-91, a. 12.10.5.3. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.5.3; D. 995-91, a. 12.10.5.4. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.5.4; D. 995-91, a. 12.§ 10.6. — (Remplacée) R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.6; D. 995-91, a. 12.10.6.1. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.1; D. 995-91, a. 12.10.6.1.1. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.1.1; D. 995-91, a. 12.10.6.2. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.2; D. 995-91, a. 12.10.6.3. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.3; D. 995-91, a. 12.10.6.4. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.4; D. 995-91, a. 12.10.6.5. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.5; D. 995-91, a. 12.10.6.6. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.6.6; D. 995-91, a. 12.§ 10.7. — (Remplacée) R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.7; D. 995-91, a. 12.10.7.1. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.7.1; D. 995-91, a. 12.10.7.2. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.7.2; D. 995-91, a. 12.10.7.3. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.7.3; D. 995-91, a. 12.10.7.4. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.7.4; D. 995-91, a. 12.",SECTION XTRAVAUX SUR LES CHEMINS OUVERTS À LA CIRCULATION,,
ga:l_x-gb:l_10_1,Heading,,,§ 10.1. — Définitions,"R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.1; D. 995-91, a. 12.10.1.1. Dans la présente section, on entend par:«chemin public»: un chemin public au sens du Code de la sécurité routière (chapitre C-24.2);«véhicule routier»: un véhicule routier au sens du Code de la sécurité routière. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.1.1; D. 995-91, a. 12.",§ 10.1. — Définitions,,
ga:l_x-gb:l_10_1-h1,Heading,Heading Heading,,§ 10.1. — Définitions,"R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.1; D. 995-91, a. 12.",§ 10.1. — Définitions,,
ga:l_x-gb:l_10_2,Heading,,,§ 10.2. — Champ d’application,"R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.2; D. 995-91, a. 12.10.2.1. La présente section s’applique à tout chantier de construction ou à toute partie d’un tel chantier, situé sur un chemin public ou sur un chemin privé ouvert à la circulation publique des véhicules routiers, ou aux abords de ceux-ci. R.R.Q., 1981, c. S-2.1, r. 6, a. 10.2.1; D. 995-91, a. 12.10.2.2. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.2.2; D. 995-91, a. 12.10.2.3. (Remplacé). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.2.3; D. 995-91, a. 12.",§ 10.2. — Champ d’application,,
ga:l_x-gb:l_10_2-h1,Heading,Heading Heading,,§ 10.2. — Champ d’application,"R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.2; D. 995-91, a. 12.",§ 10.2. — Champ d’application,,
ga:l_x-gb:l_10_3,Heading,,,§ 10.3. — Signalisation routière,"R.R.Q., 1981, c. S-2.1, r. 6, ss. 10.3; D. 995-91, a. 12.10.3.1. Le maître d’oeuvre doit voir à ce que tout chantier de construction ou toute partie de chantier de construction, situé sur un chemin public ou sur un chemin privé ouvert à la circulation publique des véhicules routiers, ou aux abords de ceux-ci, soit pourvu d’une signalisation conforme aux normes des chapitres 1, 4 et 6 du Tome V du manuel intitulé «Signalisation routière», établies et consignées par le ministre des Transports en vertu du deuxième alinéa de l’article 289 du Code de la sécurité routière (chapitre C-24.2). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.3.1; D. 995-91, a. 12; D. 873-2003, a. 1.10.3.2. Lorsque la signalisation pour les usagers de la route doit être faite par un signaleur routier, l’employeur doit s’assurer que ce signaleur:1° connaît toutes les responsabilités inhérentes à son travail;2° a suivi une formation relative à ses responsabilités reconnue par l’Association paritaire pour la santé et la sécurité du travail du secteur de la construction;3° porte un vêtement de sécurité à haute visibilité et est muni des autres accessoires conformes aux normes établies par le ministre des Transports et consignées dans le Tome V du manuel intitulé «Signalisation routière», en vertu du deuxième alinéa de l’article 289 du Code de la sécurité routière (chapitre C-24.2). R.R.Q., 1981, c. S-2.1, r. 6, a. 10.3.2; D. 995-91, a. 12; D. 1078-2015, a. 7.",§ 10.3. — Signalisation routière,,
